Price,Area,Age,Tenure,Purchaser,Region
3130000,1237.86,21,Freehold,Private,Others
3100000,1237.86,21,Freehold,Private,Others
6400000,1776.06,6,Freehold,Private,Others
2950000,1216.33,24,Freehold,Private,Others
2100000,936.47,24,Freehold,Private,Others
1598000,807.3,3,Leasehold,Private,Queenstown
1615000,699.66,6,Leasehold,Private,Queenstown
1600000,753.48,6,Leasehold,Private,Queenstown
3490000,3326.08,38,Freehold,Private,Queenstown
2188000,1883.7,18,Freehold,Private,Queenstown
4600000,3498.3,39,Freehold,Private,Queenstown
915000,462.85,6,Leasehold,HDB,Queenstown
1868000,1119.46,7,Freehold,Private,Queenstown
1780000,1248.62,26,Leasehold,Private,Queenstown
1485000,839.59,7,Freehold,Private,Queenstown
2750000,1420.85,26,Freehold,Private,Queenstown
1420000,1323.97,26,Leasehold,Private,Queenstown
2600000,1711.48,12,Freehold,Private,Queenstown
1810000,839.59,3,Leasehold,Private,Queenstown
2610000,1420.85,26,Freehold,Private,Queenstown
1420000,688.9,6,Leasehold,Private,Queenstown
1280000,936.47,26,Leasehold,Private,Queenstown
2080000,1334.74,17,Freehold,Private,Queenstown
960000,430.56,3,Leasehold,Private,Queenstown
928888,462.85,6,Leasehold,Private,Queenstown
945000,462.85,6,Leasehold,HDB,Queenstown
7800000,5543.46,35,Freehold,Private,Queenstown
2620000,1463.9,26,Freehold,Private,Queenstown
1808000,1194.8,21,Leasehold,HDB,Queenstown
2080000,1033.34,6,Leasehold,Private,Queenstown
1200000,968.76,26,Leasehold,Private,Queenstown
920000,495.14,13,Freehold,Private,Queenstown
1950000,1194.8,23,Leasehold,HDB,Queenstown
928000,462.85,6,Leasehold,Private,Queenstown
1920000,850.36,3,Leasehold,Private,Queenstown
2280000,1076.4,6,Leasehold,Private,Queenstown
2500000,1733,30,Freehold,Private,Queenstown
1280000,936.47,26,Leasehold,HDB,Queenstown
1918000,904.18,6,Leasehold,Private,Queenstown
1250000,968.76,26,Leasehold,Private,Queenstown
3020000,1765.3,26,Freehold,Private,Queenstown
1880000,1194.8,21,Leasehold,Private,Queenstown
1320000,936.47,26,Leasehold,HDB,Queenstown
1345000,968.76,23,Leasehold,Private,Queenstown
2080000,1184.04,26,Freehold,Private,Queenstown
1490000,699.66,6,Leasehold,HDB,Queenstown
988000,462.85,6,Leasehold,Private,Queenstown
1845000,1248.62,26,Leasehold,Private,Queenstown
1770000,1011.82,7,Freehold,Private,Queenstown
1500000,796.54,6,Leasehold,Private,Queenstown
1800000,1194.8,21,Leasehold,Private,Queenstown
2528880,1506.96,12,Freehold,Private,Queenstown
3580000,1797.59,26,Freehold,Private,Queenstown
1950000,1173.28,26,Freehold,Private,Queenstown
1740000,796.54,6,Leasehold,HDB,Queenstown
1768000,1291.68,26,Leasehold,Private,Queenstown
1408000,656.6,0,Leasehold,HDB,Queenstown
1080000,495.14,3,Leasehold,Private,Queenstown
2801000,1463.9,26,Freehold,Private,Queenstown
2336666,1463.9,23,Leasehold,HDB,Queenstown
3280000,1937.52,12,Freehold,Private,Queenstown
950000,462.85,6,Leasehold,Private,Queenstown
1680000,1248.62,26,Leasehold,Private,Queenstown
1820000,1194.8,23,Leasehold,HDB,Queenstown
2430000,1603.84,26,Freehold,Private,Queenstown
970000,441.32,3,Leasehold,HDB,Queenstown
3600000,2615.65,38,Freehold,Private,Queenstown
1987888,1194.8,21,Leasehold,HDB,Queenstown
2288000,1679.18,15,Freehold,Private,Queenstown
1750000,1248.62,26,Leasehold,Private,Queenstown
1385000,688.9,6,Leasehold,Private,Queenstown
1808000,1184.04,21,Leasehold,Private,Queenstown
960000,462.85,6,Leasehold,HDB,Queenstown
968000,484.38,6,Leasehold,Private,Queenstown
1370000,968.76,23,Leasehold,HDB,Queenstown
1868888,839.59,3,Leasehold,HDB,Queenstown
2168000,1001.05,3,Leasehold,Private,Queenstown
3138000,1829.88,26,Freehold,Private,Queenstown
1020000,495.14,3,Leasehold,HDB,Queenstown
985888,462.85,6,Leasehold,HDB,Queenstown
1560000,688.9,6,Leasehold,HDB,Queenstown
960000,441.32,6,Leasehold,HDB,Queenstown
2820000,2174.33,17,Freehold,HDB,Queenstown
1738000,1011.82,7,Freehold,Private,Queenstown
1325000,936.47,26,Leasehold,HDB,Queenstown
2620000,1506.96,12,Freehold,Private,Queenstown
1880000,1248.62,26,Leasehold,HDB,Queenstown
955000,430.56,3,Leasehold,HDB,Queenstown
1595000,807.3,3,Leasehold,Private,Queenstown
1750000,807.3,3,Leasehold,Private,Queenstown
2.00E+06,1205.57,23,Leasehold,Private,Queenstown
1390000,688.9,6,Leasehold,Private,Queenstown
1800000,1194.8,21,Leasehold,Private,Queenstown
1655000,1248.62,26,Leasehold,Private,Queenstown
1888000,1194.8,23,Leasehold,HDB,Queenstown
1280000,968.76,26,Leasehold,Private,Queenstown
2668000,2228.15,26,Leasehold,Private,Queenstown
1738000,1001.05,9,Freehold,Private,Queenstown
2050168,904.18,6,Leasehold,Private,Queenstown
735000,398.27,13,Freehold,Private,Queenstown
1288000,968.76,26,Leasehold,Private,Queenstown
1920000,904.18,6,Leasehold,Private,Queenstown
1950000,1184.04,21,Leasehold,Private,Queenstown
1225000,936.47,26,Leasehold,Private,Queenstown
1600000,1216.33,24,Freehold,Private,Queenstown
1965000,1313.21,23,Leasehold,Private,Queenstown
3128000,1829.88,26,Freehold,Private,Queenstown
995000,441.32,6,Leasehold,Private,Queenstown
1630000,753.48,6,Leasehold,HDB,Queenstown
890000,452.09,6,Leasehold,Private,Queenstown
2200000,1302.44,17,Freehold,Private,Queenstown
1050000,484.38,3,Leasehold,HDB,Queenstown
1600000,807.3,3,Leasehold,Private,Queenstown
1850000,947.23,3,Leasehold,Private,Queenstown
1400000,688.9,6,Leasehold,Private,Queenstown
1850000,947.23,3,Leasehold,HDB,Queenstown
1470000,688.9,6,Leasehold,Private,Queenstown
1590000,753.48,6,Leasehold,HDB,Queenstown
1880000,1194.8,23,Leasehold,HDB,Queenstown
3200000,1829.88,26,Freehold,Private,Queenstown
1480000,688.9,6,Leasehold,Private,Queenstown
845000,495.14,15,Freehold,Private,Queenstown
1600000,807.3,3,Leasehold,Private,Queenstown
950000,452.09,6,Leasehold,Private,Queenstown
1595000,775.01,3,Leasehold,HDB,Queenstown
1375000,828.83,7,Freehold,Private,Queenstown
745000,409.03,13,Freehold,HDB,Queenstown
2310000,1410.08,21,Leasehold,HDB,Queenstown
1499000,1022.58,27,Freehold,Private,Queenstown
1690000,807.3,3,Leasehold,Private,Queenstown
950000,441.32,6,Leasehold,Private,Queenstown
1780000,1194.8,21,Leasehold,Private,Queenstown
2028000,1313.21,23,Leasehold,HDB,Queenstown
2248000,1033.34,6,Leasehold,HDB,Queenstown
1260000,936.47,26,Leasehold,HDB,Queenstown
1530000,914.94,21,Leasehold,Private,Queenstown
1860000,904.18,6,Leasehold,Private,Queenstown
960000,430.56,3,Leasehold,HDB,Queenstown
1968888,1313.21,23,Leasehold,HDB,Queenstown
990000,462.85,6,Leasehold,Private,Queenstown
2400000,1463.9,23,Leasehold,Private,Queenstown
1860000,1184.04,21,Leasehold,HDB,Queenstown
918000,441.32,6,Leasehold,Private,Queenstown
965000,473.62,6,Leasehold,Private,Queenstown
2480000,1506.96,12,Freehold,Private,Queenstown
1960000,1194.8,21,Leasehold,HDB,Queenstown
9.00E+05,484.38,6,Leasehold,HDB,Queenstown
2470000,1420.85,26,Freehold,HDB,Queenstown
1800000,1022.58,7,Freehold,Private,Queenstown
1293000,936.47,26,Leasehold,HDB,Queenstown
980000,430.56,3,Leasehold,Private,Queenstown
2150000,1205.57,26,Freehold,HDB,Queenstown
1345000,624.31,3,Leasehold,HDB,Queenstown
1700000,1636.13,26,Leasehold,HDB,Queenstown
1550000,914.94,21,Leasehold,HDB,Queenstown
975000,462.85,6,Leasehold,Private,Queenstown
750000,409.03,13,Freehold,HDB,Queenstown
1020000,473.62,6,Leasehold,Private,Queenstown
2550000,1474.67,9,Freehold,HDB,Queenstown
1570000,968.76,15,Freehold,HDB,Queenstown
2420000,1054.87,3,Leasehold,Private,Queenstown
1580000,1076.4,7,Freehold,Private,Queenstown
1360000,624.31,3,Leasehold,Private,Queenstown
1480000,688.9,6,Leasehold,Private,Queenstown
2.00E+06,1194.8,26,Freehold,Private,Queenstown
1850000,839.59,3,Leasehold,HDB,Queenstown
980000,441.32,3,Leasehold,Private,Queenstown
1430000,968.76,23,Leasehold,Private,Queenstown
1530000,775.01,3,Leasehold,HDB,Queenstown
2128000,1313.21,23,Leasehold,Private,Queenstown
2650000,1420.85,26,Freehold,HDB,Queenstown
1950000,936.47,3,Leasehold,HDB,Queenstown
930000,462.85,6,Leasehold,HDB,Queenstown
1620000,807.3,3,Leasehold,HDB,Queenstown
1580000,753.48,6,Leasehold,HDB,Queenstown
1510000,914.94,21,Leasehold,Private,Queenstown
1950000,1194.8,21,Leasehold,Private,Queenstown
773000,398.27,13,Freehold,Private,Queenstown
3680000,1216.33,12,Freehold,Private,River Valley
2200000,936.47,14,Freehold,HDB,River Valley
1255000,570.49,8,Leasehold,Private,River Valley
1580000,570.49,8,Leasehold,Private,River Valley
1300000,548.96,8,Leasehold,HDB,River Valley
3600000,1474.67,38,Freehold,Private,River Valley
4450000,1496.2,12,Freehold,Private,River Valley
3635000,1420.85,12,Freehold,Private,River Valley
4400000,1097.93,6,Freehold,Private,River Valley
3635000,1420.85,12,Freehold,Private,River Valley
1200000,548.96,8,Leasehold,Private,River Valley
5700000,2131.27,11,Freehold,Private,River Valley
2350000,882.65,2,Leasehold,Private,River Valley
1260000,570.49,8,Leasehold,Private,River Valley
3200000,1668.42,24,Freehold,Private,River Valley
2530000,807.3,5,Freehold,Private,River Valley
2880000,1011.82,2,Leasehold,Private,River Valley
4018000,1496.2,15,Freehold,Private,River Valley
4500000,1679.18,13,Freehold,HDB,River Valley
4445000,1819.12,13,Freehold,Private,River Valley
4250000,1808.35,37,Freehold,Private,River Valley
2850000,1323.97,25,Freehold,Private,River Valley
5700000,2604.89,13,Freehold,Private,River Valley
3750000,1442.38,14,Freehold,HDB,River Valley
2906800,1011.82,2,Leasehold,Private,River Valley
15500000,4424,10,Freehold,Private,River Valley
3300000,1313.21,15,Freehold,Private,River Valley
1310000,548.96,8,Leasehold,HDB,River Valley
2160000,947.23,14,Freehold,Private,River Valley
3400000,1593.07,25,Freehold,Private,River Valley
7800000,3616.7,9,Freehold,Private,River Valley
8100000,2841.7,12,Freehold,HDB,River Valley
2450000,1054.87,8,Leasehold,Private,River Valley
3250000,1582.31,25,Freehold,Private,River Valley
3250000,1603.84,25,Freehold,Private,River Valley
2330000,1065.64,11,Freehold,HDB,River Valley
1620000,635.08,14,Freehold,Private,River Valley
3970000,1420.85,2,Leasehold,Private,River Valley
5900000,2540.3,9,Freehold,Private,River Valley
1200000,570.49,8,Leasehold,Private,River Valley
2400000,1140.98,24,Freehold,Private,River Valley
8300000,3433.72,37,Freehold,Private,River Valley
12500000,2691,6,Freehold,Private,River Valley
10200000,3928.86,11,Freehold,Private,River Valley
2288000,882.65,2,Leasehold,Private,River Valley
3368888,1291.68,12,Freehold,Private,River Valley
2300000,1044.11,25,Freehold,Private,River Valley
14080000,7717.79,37,Freehold,Private,River Valley
3700000,1420.85,12,Freehold,Private,River Valley
2310000,1054.87,8,Leasehold,Private,River Valley
7350000,2680.24,12,Freehold,Private,River Valley
1228000,548.96,8,Leasehold,Private,River Valley
2300000,882.65,2,Leasehold,HDB,River Valley
3760000,1399.32,2,Leasehold,Private,River Valley
1400000,581.26,16,Freehold,HDB,River Valley
4500000,2540.3,30,Leasehold,Private,River Valley
2465000,882.65,2,Leasehold,Private,River Valley
3300000,1582.31,25,Freehold,Private,River Valley
7250000,2260.44,29,Freehold,Private,River Valley
2380000,1065.64,11,Freehold,Private,River Valley
2960000,1334.74,25,Freehold,Private,River Valley
7480000,2260.44,29,Freehold,Private,River Valley
4680000,1679.18,13,Freehold,Private,River Valley
3300000,1571.54,25,Freehold,Private,River Valley
2380000,882.65,2,Leasehold,Private,River Valley
2900000,1162.51,12,Freehold,Private,River Valley
4930000,2012.87,13,Freehold,Private,River Valley
7200000,2281.97,15,Freehold,Private,River Valley
10500000,2744.82,9,Freehold,Private,River Valley
3040000,1313.21,19,Freehold,Private,River Valley
3500000,1420.85,19,Freehold,Private,River Valley
3700000,1216.33,12,Freehold,Private,River Valley
3580000,1420.85,12,Freehold,Private,River Valley
1350000,548.96,8,Leasehold,Private,River Valley
2818000,1345.5,25,Freehold,Private,River Valley
2230000,882.65,2,Leasehold,Private,River Valley
2850000,1323.97,25,Freehold,Private,River Valley
3.00E+06,1313.21,19,Freehold,Private,River Valley
3180000,1313.21,19,Freehold,Private,River Valley
5100000,1733,2,Leasehold,Private,River Valley
4900000,1679.18,13,Freehold,Private,River Valley
2580000,1065.64,11,Freehold,Private,River Valley
3680000,1420.85,12,Freehold,HDB,River Valley
9800000,2841.7,12,Freehold,Private,River Valley
6500000,3831.98,13,Freehold,Private,River Valley
8500000,4058.03,15,Freehold,Private,River Valley
1340000,548.96,8,Leasehold,Private,River Valley
2460000,1033.34,11,Freehold,Private,River Valley
4400000,1679.18,13,Freehold,Private,River Valley
1455000,699.66,5,Leasehold,Private,Rochor
2030000,968.76,15,Freehold,Private,Rochor
1550000,699.66,5,Leasehold,HDB,Rochor
2480000,1453.14,16,Leasehold,Private,Rochor
2335000,1420.85,16,Leasehold,Private,Rochor
1050000,559.73,15,Freehold,Private,Rochor
1380000,861.12,16,Leasehold,Private,Rochor
1100000,548.96,15,Freehold,Private,Rochor
1430000,688.9,5,Leasehold,HDB,Rochor
3150000,1539.25,5,Leasehold,Private,Rochor
2920000,1496.2,5,Leasehold,Private,Rochor
2400000,1442.38,16,Leasehold,Private,Rochor
1068000,592.02,15,Freehold,HDB,Rochor
1445000,699.66,5,Leasehold,Private,Rochor
1430000,710.42,5,Leasehold,Private,Rochor
3.00E+06,2292.73,9,Freehold,Private,Rochor
2.00E+06,1001.05,15,Freehold,HDB,Rochor
2050000,968.76,15,Freehold,Private,Rochor
2420000,1463.9,16,Leasehold,Private,Rochor
2900000,2034.4,9,Freehold,Private,Rochor
2400000,1130.22,5,Leasehold,Private,Rochor
1110000,548.96,15,Freehold,Private,Rochor
1710000,850.36,5,Leasehold,Private,Rochor
1710000,850.36,5,Leasehold,Private,Rochor
1485000,699.66,5,Leasehold,Private,Rochor
1380000,936.47,16,Leasehold,Private,Rochor
3880000,2045.16,9,Freehold,Private,Rochor
2628000,2163.56,16,Leasehold,Private,Rochor
1150000,570.49,5,Leasehold,HDB,Rochor
1428000,688.9,5,Leasehold,Private,Rochor
1120000,570.49,5,Leasehold,Private,Rochor
1050000,548.96,15,Freehold,Private,Rochor
1420000,958,16,Leasehold,Private,Rochor
1488000,710.42,5,Leasehold,Private,Rochor
1820000,893.41,15,Freehold,Private,Rochor
2250000,1367.03,16,Leasehold,HDB,Rochor
1343000,958,16,Leasehold,Private,Rochor
1128000,505.91,5,Leasehold,Private,Rochor
1021021,462.85,5,Leasehold,Private,Rochor
1500000,699.66,5,Leasehold,HDB,Rochor
1410000,699.66,5,Leasehold,HDB,Rochor
1580000,731.95,5,Leasehold,HDB,Rochor
2450000,1442.38,16,Leasehold,Private,Rochor
1600000,796.54,9,Freehold,Private,Rochor
1228000,570.49,5,Leasehold,Private,Rochor
1575000,699.66,5,Leasehold,Private,Rochor
3280000,1496.2,27,Freehold,Private,Others
1310000,796.54,24,Leasehold,HDB,Others
2700000,1582.31,24,Leasehold,Private,Others
1225000,818.06,24,Leasehold,HDB,Others
2070000,1259.39,23,Leasehold,HDB,Others
4800000,1905.23,13,Freehold,Private,Others
2288000,1334.74,24,Leasehold,HDB,Others
1540000,968.76,24,Leasehold,Private,Others
2600000,1582.31,24,Leasehold,Private,Others
4800000,1797.59,13,Freehold,Private,Others
2300000,1894.46,24,Leasehold,Private,Others
3700000,1323.97,15,Freehold,Private,Others
3838000,2066.69,23,Leasehold,Private,Others
1183000,570.49,27,Freehold,Private,Others
1340000,516.67,13,Freehold,HDB,Others
1700000,1054.87,23,Leasehold,Private,Others
1685000,1033.34,23,Leasehold,Private,Others
1310000,516.67,13,Freehold,HDB,Others
4300000,1765.3,13,Freehold,Private,Others
4600000,1797.59,13,Freehold,Private,Others
3130000,1345.5,28,Freehold,HDB,Others
1308888,570.49,27,Freehold,Private,Others
2350000,1313.21,24,Leasehold,Private,Others
3168000,1377.79,13,Freehold,Private,Others
1500000,818.06,24,Leasehold,HDB,Others
1236000,753.48,24,Leasehold,HDB,Others
1450000,850.36,24,Leasehold,Private,Others
1240000,785.77,23,Leasehold,Private,Others
3370000,1367.03,13,Freehold,Private,Others
2800000,1140.98,15,Freehold,HDB,Others
4461000,2174.33,12,Leasehold,Private,Southern Islands
3138000,1711.48,13,Leasehold,Private,Southern Islands
4110000,2174.33,12,Leasehold,Private,Southern Islands
4850008,2820.17,14,Leasehold,Private,Southern Islands
5534200,2508.01,10,Leasehold,Private,Southern Islands
5717000,2508.01,10,Leasehold,Private,Southern Islands
3680000,1722.24,10,Leasehold,Private,Southern Islands
5521000,2529.54,10,Leasehold,Private,Southern Islands
5736000,2508.01,10,Leasehold,Private,Southern Islands
5544900,2508.01,10,Leasehold,Private,Southern Islands
3250000,3046.21,17,Leasehold,Private,Southern Islands
6380000,2970.86,12,Leasehold,Private,Southern Islands
4522886,2787.88,12,Leasehold,Private,Southern Islands
4510500,2163.56,12,Leasehold,Private,Southern Islands
3578000,1679.18,10,Leasehold,Private,Southern Islands
5624000,2508.01,10,Leasehold,Private,Southern Islands
4800000,2766.35,12,Leasehold,Private,Southern Islands
7.00E+06,3788.93,12,Leasehold,Private,Southern Islands
3568000,1679.18,10,Leasehold,Private,Southern Islands
4610000,2680.24,13,Leasehold,Private,Southern Islands
6374500,2852.46,12,Leasehold,Private,Southern Islands
3838000,2023.63,14,Leasehold,Private,Southern Islands
3.00E+06,1733,13,Leasehold,Private,Southern Islands
5741000,2669.47,12,Leasehold,Private,Southern Islands
5682000,2529.54,10,Leasehold,Private,Southern Islands
4488000,2163.56,12,Leasehold,Private,Southern Islands
6100000,2508.01,10,Leasehold,Private,Southern Islands
5655300,2508.01,10,Leasehold,Private,Southern Islands
5500000,3379.9,12,Leasehold,Private,Southern Islands
5802000,2508.01,10,Leasehold,Private,Southern Islands
1848888,1173.28,17,Leasehold,Private,Southern Islands
2500000,1334.74,15,Leasehold,Private,Southern Islands
5508000,2712.53,10,Leasehold,Private,Southern Islands
5509000,2508.01,10,Leasehold,Private,Southern Islands
5623000,2529.54,10,Leasehold,Private,Southern Islands
3639000,1722.24,10,Leasehold,Private,Southern Islands
4200000,2271.2,15,Leasehold,Private,Southern Islands
3530000,1883.7,13,Leasehold,Private,Southern Islands
5980700,2508.01,10,Leasehold,Private,Southern Islands
4300000,1905.23,10,Leasehold,Private,Southern Islands
4163000,1905.23,10,Leasehold,Private,Southern Islands
5728000,3272.26,12,Leasehold,HDB,Southern Islands
4200000,2497.25,14,Leasehold,Private,Southern Islands
4639800,2163.56,12,Leasehold,Private,Southern Islands
3150000,2174.33,13,Leasehold,Private,Southern Islands
3500000,3056.98,17,Leasehold,Private,Southern Islands
4650000,3272.26,12,Leasehold,Private,Southern Islands
4150000,1905.23,10,Leasehold,Private,Southern Islands
6280000,2970.86,12,Leasehold,Private,Southern Islands
5744700,2508.01,10,Leasehold,Private,Southern Islands
5783000,2508.01,10,Leasehold,Private,Southern Islands
5847000,2669.47,12,Leasehold,Private,Southern Islands
5601000,2508.01,10,Leasehold,Private,Southern Islands
5680000,2508.01,10,Leasehold,Private,Southern Islands
1895000,1173.28,17,Leasehold,Private,Southern Islands
5550000,2508.01,10,Leasehold,Private,Southern Islands
4199000,1905.23,10,Leasehold,Private,Southern Islands
3300000,1872.94,12,Leasehold,Private,Southern Islands
3400000,2055.92,14,Leasehold,Private,Southern Islands
1900000,1184.04,17,Leasehold,Private,Southern Islands
3560400,1679.18,10,Leasehold,Private,Southern Islands
5700000,2508.01,10,Leasehold,Private,Southern Islands
5762000,2508.01,10,Leasehold,Private,Southern Islands
5627000,2680.24,12,Leasehold,Private,Southern Islands
4818000,2787.88,12,Leasehold,Private,Southern Islands
5564000,2508.01,10,Leasehold,Private,Southern Islands
2315008,1603.84,17,Leasehold,Private,Southern Islands
4067000,1905.23,10,Leasehold,Private,Southern Islands
3800000,2185.09,12,Leasehold,Private,Southern Islands
3380000,2163.56,13,Leasehold,Private,Southern Islands
4609400,2680.24,13,Leasehold,Private,Southern Islands
5527000,2508.01,10,Leasehold,Private,Southern Islands
3659000,1722.24,10,Leasehold,Private,Southern Islands
3.00E+06,1711.48,15,Leasehold,Private,Southern Islands
5726000,2529.54,10,Leasehold,Private,Southern Islands
2200000,1259.39,12,Leasehold,Private,Southern Islands
5400000,2389.61,14,Freehold,Private,Tanglin
3650000,2023.63,17,Freehold,Private,Tanglin
1370000,592.02,7,Freehold,Private,Tanglin
3350000,1560.78,22,Freehold,Private,Tanglin
2350000,1388.56,27,Leasehold,Private,Tanglin
1808000,861.12,8,Freehold,Private,Tanglin
4165000,1851.41,26,Freehold,Private,Tanglin
5665000,1959.05,9,Freehold,HDB,Tanglin
1850000,1011.82,27,Leasehold,Private,Tanglin
2250000,1001.05,19,Freehold,Private,Tanglin
10698888,2949.34,11,Freehold,Private,Tanglin
5168000,3304.55,34,Freehold,Private,Tanglin
6700000,2012.87,13,Freehold,Private,Tanglin
1310000,624.31,38,Freehold,Private,Tanglin
1670000,688.9,8,Freehold,Private,Tanglin
965000,452.09,8,Freehold,Private,Tanglin
7280000,2411.14,21,Freehold,Private,Tanglin
3400000,1625.36,29,Freehold,Private,Tanglin
2050000,1001.05,19,Freehold,Private,Tanglin
2110000,839.59,7,Freehold,Private,Tanglin
1780000,861.12,21,Leasehold,Private,Tanglin
2500000,1388.56,27,Leasehold,Private,Tanglin
3200000,1388.56,15,Freehold,Private,Tanglin
1.40E+07,3476.77,12,Freehold,Private,Tanglin
2400000,1033.34,34,Freehold,Private,Tanglin
985000,452.09,8,Freehold,Private,Tanglin
2500000,1388.56,30,Freehold,Private,Tanglin
3255000,1550.02,26,Freehold,Private,Tanglin
2300000,1065.64,26,Freehold,Private,Tanglin
1465000,678.13,9,Freehold,Private,Tanglin
3232000,1539.25,36,Freehold,Private,Tanglin
2100000,1227.1,27,Freehold,HDB,Tanglin
1.80E+07,7556.33,40,Freehold,Private,Tanglin
2.20E+07,6081.66,11,Freehold,Private,Tanglin
3900000,1862.17,38,Freehold,Private,Tanglin
2400000,1388.56,27,Leasehold,Private,Tanglin
2300000,979.52,7,Leasehold,Private,Tanglin
2950000,1463.9,34,Freehold,Private,Tanglin
3229000,1270.15,19,Freehold,Private,Tanglin
3100000,1431.61,21,Leasehold,Private,Tanglin
3.00E+06,1668.42,27,Leasehold,Private,Tanglin
15200000,5747.98,26,Freehold,Private,Tanglin
2430000,1388.56,27,Leasehold,Private,Tanglin
20500000,4284.07,12,Freehold,Private,Tanglin
1450000,764.24,26,Freehold,Private,Tanglin
1780000,753.48,21,Leasehold,Private,Tanglin
2700000,1668.42,27,Leasehold,Private,Tanglin
2500000,1001.05,9,Freehold,HDB,Tanglin
9398888,2432.66,11,Freehold,Private,Tanglin
3810000,1733,14,Freehold,Private,Tanglin
3350000,1668.42,30,Freehold,Private,Tanglin
2700000,1323.97,19,Freehold,Private,Tanglin
2408000,1184.04,26,Freehold,Private,Tanglin
1890000,1162.51,7,Leasehold,Private,Tanglin
1172000,602.78,7,Leasehold,Private,Tanglin
3690000,1754.53,26,Freehold,Private,Tanglin
8540000,2669.47,19,Freehold,Private,Tanglin
2415000,1388.56,27,Leasehold,Private,Tanglin
2480000,1216.33,8,Freehold,Private,Tanglin
1500000,796.54,26,Freehold,HDB,Tanglin
2825000,1388.56,7,Leasehold,Private,Tanglin
2595000,1108.69,34,Freehold,HDB,Tanglin
3300000,1313.21,19,Freehold,Private,Tanglin
6477000,3175.38,33,Freehold,Private,Tanglin
3810000,1722.24,26,Freehold,Private,Tanglin
1428000,785.77,19,Freehold,Private,Tanglin
4625000,2325.02,38,Freehold,Private,Tanglin
7580000,3519.83,21,Freehold,Private,Tanglin
6780000,2012.87,13,Freehold,Private,Tanglin
3070000,1453.14,14,Freehold,Private,Tanglin
2620000,1388.56,7,Leasehold,Private,Tanglin
2307000,1065.64,14,Freehold,Private,Tanglin
6800000,2271.2,21,Freehold,Private,Tanglin
2700000,1442.38,7,Leasehold,Private,Tanglin
7500000,3261.49,21,Freehold,Private,Tanglin
2900000,1237.86,14,Freehold,Private,Tanglin
5680000,1959.05,7,Freehold,Private,Tanglin
3200000,1334.74,35,Freehold,Private,Tanglin
2330000,1237.86,26,Freehold,HDB,Tanglin
2638000,1108.69,36,Freehold,Private,Tanglin
3940000,1969.81,26,Freehold,Private,Tanglin
2890000,1517.72,26,Freehold,Private,Tanglin
2788000,1323.97,14,Freehold,Private,Tanglin
2120000,1334.74,19,Freehold,Private,Tanglin
5150000,2260.44,33,Freehold,Private,Tanglin
3180000,1668.42,27,Leasehold,Private,Tanglin
10700000,2938.57,11,Freehold,Private,Tanglin
2530000,1216.33,8,Freehold,HDB,Tanglin
8880000,2669.47,19,Freehold,Private,Tanglin
1010000,548.96,7,Leasehold,HDB,Tanglin
1702000,893.41,7,Leasehold,Private,Tanglin
2680000,1216.33,26,Freehold,Private,Tanglin
1800000,947.23,26,Freehold,Private,Tanglin
2618000,1216.33,26,Freehold,Private,Tanglin
1830000,1011.82,27,Leasehold,Private,Tanglin
3008000,1560.78,41,Freehold,Private,Tanglin
5650000,1926.76,13,Freehold,Private,Tanglin
3300000,1291.68,23,Freehold,Private,Tanglin
1610000,688.9,8,Freehold,Private,Tanglin
1520000,1173.28,19,Freehold,Private,Tanglin
3980000,1829.88,13,Freehold,Private,Tanglin
1682000,688.9,8,Freehold,Private,Tanglin
4.00E+06,2228.15,27,Freehold,Private,Tanglin
1970000,1065.64,11,Freehold,HDB,Tanglin
2850000,1291.68,8,Freehold,HDB,Tanglin
7850000,3229.2,21,Freehold,Private,Tanglin
1745000,871.88,7,Leasehold,Private,Tanglin
3880000,1733,26,Freehold,Private,Tanglin
2500000,1420.85,27,Freehold,Private,Tanglin
2180000,1184.04,7,Leasehold,Private,Tanglin
1550000,678.13,8,Freehold,Private,Tanglin
7100000,3379.9,13,Freehold,Private,Tanglin
1870000,775.01,8,Freehold,HDB,Tanglin
4250000,1948.28,38,Freehold,Private,Tanglin
2750000,1259.39,29,Freehold,Private,Tanglin
3050000,1248.62,33,Freehold,Private,Tanglin
2680000,1216.33,26,Freehold,Private,Tanglin
1700000,893.41,7,Leasehold,Private,Tanglin
3620000,1829.88,27,Freehold,Private,Tanglin
1850000,1011.82,27,Leasehold,Private,Tanglin
2725000,1076.4,9,Freehold,Private,Tanglin
7225000,2992.39,21,Freehold,Private,Tanglin
2850000,1302.44,38,Freehold,HDB,Tanglin
3680000,1743.77,18,Freehold,Private,Tanglin
5200000,2249.68,36,Freehold,Private,Tanglin
3300000,1216.33,7,Freehold,Private,Tanglin
3780000,1829.88,27,Freehold,Private,Tanglin
5430000,1926.76,13,Freehold,Private,Tanglin
2450000,1022.58,34,Freehold,Private,Tanglin
1250000,624.31,7,Leasehold,Private,Tanglin
3850000,1700.71,26,Freehold,Private,Tanglin
2400000,1216.33,26,Freehold,HDB,Tanglin
4300000,1948.28,14,Freehold,Private,Tanglin
2540000,1001.05,9,Freehold,Private,Tanglin
3820000,1808.35,24,Freehold,Private,Tanglin
3220000,1668.42,30,Freehold,Private,Tanglin
3730000,1550.02,19,Freehold,Private,Tanglin
1508000,699.66,7,Leasehold,Private,Tanglin
